Row ID,Order ID,Order Date,Ship Date,Customer ID,Product ID,City,Sales,Quantity,Profit,Returns,Ship Mode,Payment Mode
1265,CA-2019-155992,2019-10-01,2019-10-02,CC-12220,FUR-FU-10003724,La Porte,41.85,5,10.881,0.0,First Class,Online
2229,CA-2019-139157,2019-10-01,2019-10-05,GM-14680,FUR-TA-10003238,New York City,330.588,1,-115.7058,0.0,Standard Class,Cards
2667,CA-2019-111794,2019-10-01,2019-10-01,HG-15025,TEC-AC-10003832,Amarillo,79.512,3,20.8719,0.0,Same Day,Cards
2668,CA-2019-111794,2019-10-01,2019-10-01,HG-15025,OFF-PA-10000474,Amarillo,28.352,1,9.5688,0.0,Same Day,Online
7192,CA-2019-116918,2019-10-01,2019-10-06,JK-15205,OFF-BI-10004140,Hialeah,5.388,4,-4.49,0.0,Second Class,Online
7193,CA-2019-116918,2019-10-01,2019-10-06,JK-15205,OFF-AR-10003631,Hialeah,30.976,8,5.0336,0.0,Second Class,COD
2993,CA-2019-134376,2019-10-02,2019-10-06,TT-21265,OFF-AP-10004532,New York City,61.44,3,16.5888,0.0,Standard Class,Cards
4513,CA-2019-118969,2019-10-02,2019-10-03,LP-17095,OFF-BI-10002429,Phoenix,54.792,6,-40.1808,0.0,First Class,Online
6826,CA-2019-118689,2019-10-02,2019-10-09,TC-20980,OFF-ST-10001558,Lafayette,32.48,2,4.872,0.0,Standard Class,COD
6827,CA-2019-118689,2019-10-02,2019-10-09,TC-20980,TEC-CO-10004722,Lafayette,499.95,5,8399.976,0.0,Standard Class,Cards
6828,CA-2019-118689,2019-10-02,2019-10-09,TC-20980,OFF-BI-10004600,Lafayette,735.98,2,331.191,0.0,Standard Class,Cards
6829,CA-2019-118689,2019-10-02,2019-10-09,TC-20980,OFF-BI-10003712,Lafayette,34.37,7,16.8413,0.0,Standard Class,Online
6830,CA-2019-118689,2019-10-02,2019-10-09,TC-20980,OFF-AR-10001958,Lafayette,33.96,2,9.5088,0.0,Standard Class,COD
897,CA-2019-140634,2019-10-03,2019-10-06,HL-15040,OFF-EN-10001099,Houston,15.648,2,5.0856,0.0,Second Class,Cards
981,CA-2019-144939,2019-10-03,2019-10-08,EB-13870,FUR-CH-10003199,New York City,599.292,6,93.2232,0.0,Standard Class,Online
6370,CA-2019-103919,2019-10-03,2019-10-07,TP-21565,FUR-FU-10001756,Grand Prairie,38.08,5,-29.512,0.0,Standard Class,Online
7872,CA-2019-101672,2019-10-03,2019-10-07,DB-12910,OFF-LA-10002271,Lake Forest,6.16,2,2.9568,0.0,Standard Class,COD
7873,CA-2019-101672,2019-10-03,2019-10-07,DB-12910,FUR-CH-10004063,Lake Forest,915.136,4,102.9528,0.0,Standard Class,Online
7874,CA-2019-101672,2019-10-03,2019-10-07,DB-12910,OFF-PA-10004610,Lake Forest,8.56,2,3.852,0.0,Standard Class,COD
7875,CA-2019-101672,2019-10-03,2019-10-07,DB-12910,OFF-PA-10001878,Lake Forest,97.82,2,45.9754,0.0,Standard Class,COD
4304,CA-2019-121601,2019-10-04,2019-10-04,MO-17500,OFF-EN-10003862,The Colony,59.752,7,19.4194,0.0,Same Day,Cards
7666,US-2019-140158,2019-10-04,2019-10-08,DR-12940,OFF-BI-10000977,Providence,30.4,1,13.984,0.0,Standard Class,Online
7667,US-2019-140158,2019-10-04,2019-10-08,DR-12940,TEC-CO-10001449,Providence,5399.91,9,2591.9568,0.0,Standard Class,Cards
7668,US-2019-140158,2019-10-04,2019-10-08,DR-12940,OFF-ST-10000136,Providence,119.1,3,34.539,0.0,Standard Class,COD
8157,CA-2019-131296,2019-10-04,2019-10-09,MS-17830,FUR-TA-10002622,Baltimore,239.372,2,-23.9372,0.0,Standard Class,Online
8922,CA-2019-145709,2019-10-04,2019-10-08,AH-10690,TEC-PH-10003095,Coral Gables,52.68,3,19.755,0.0,Standard Class,COD
8923,CA-2019-145709,2019-10-04,2019-10-08,AH-10690,FUR-FU-10002885,Coral Gables,11.568,3,2.6028,0.0,Standard Class,COD
6265,US-2019-115952,2019-10-06,2019-10-06,JH-15910,OFF-BI-10004654,Tulsa,28.85,5,14.425,0.0,Same Day,Cards
7642,US-2019-157490,2019-10-06,2019-10-07,LB-16795,TEC-MA-10001695,Pueblo,703.71,6,-938.28,0.0,First Class,Online
7643,US-2019-157490,2019-10-06,2019-10-07,LB-16795,OFF-BI-10002824,Pueblo,17.904,4,-14.92,0.0,First Class,Online
7644,US-2019-157490,2019-10-06,2019-10-07,LB-16795,OFF-BI-10002571,Pueblo,11.976,4,-9.1816,0.0,First Class,Online
7645,US-2019-157490,2019-10-06,2019-10-07,LB-16795,TEC-AC-10001553,Pueblo,67.96,5,0.8495,0.0,First Class,Online
3449,CA-2019-162614,2019-10-07,2019-10-13,TB-21250,OFF-BI-10004001,Los Angeles,27.264,2,8.8608,0.0,Standard Class,Online
4751,CA-2019-127649,2019-10-07,2019-10-09,DL-13495,TEC-MA-10001972,Spokane,837.6,3,62.82,0.0,First Class,COD
5004,CA-2019-155033,2019-10-07,2019-10-12,CC-12475,OFF-PA-10000143,Los Angeles,10.56,2,5.0688,0.0,Standard Class,COD
6377,CA-2019-163216,2019-10-07,2019-10-10,AW-10930,OFF-LA-10000134,Philadelphia,4.928,2,1.7248,0.0,First Class,Online
8007,CA-2019-139808,2019-10-07,2019-10-11,MC-18100,OFF-FA-10001883,Marysville,93.36,12,0.9336,0.0,Standard Class,Online
2557,US-2019-126844,2019-10-08,2019-10-14,BW-11110,FUR-FU-10004909,Houston,51.712,8,-32.32,0.0,Standard Class,Online
5507,US-2019-162026,2019-10-08,2019-10-08,JE-15745,OFF-PA-10000167,Los Angeles,61.96,2,27.882,0.0,Same Day,COD
5767,CA-2019-149685,2019-10-08,2019-10-15,PM-19135,OFF-LA-10004545,San Antonio,60.144,6,20.2986,0.0,Standard Class,Online
5975,CA-2019-135636,2019-10-08,2019-10-13,DB-13615,OFF-ST-10000676,Charlotte,387.72,5,-67.851,0.0,Standard Class,COD
2785,CA-2019-116974,2019-10-09,2019-10-15,MP-17965,TEC-PH-10004897,Troy,23.976,4,-15.5844,0.0,Standard Class,COD
6507,US-2019-128909,2019-10-09,2019-10-11,SP-20545,OFF-PA-10001593,Philadelphia,19.136,4,5.98,0.0,Second Class,Online
6508,US-2019-128909,2019-10-09,2019-10-11,SP-20545,FUR-FU-10004071,Philadelphia,332.832,4,-24.9624,0.0,Second Class,Online
7357,CA-2019-114748,2019-10-09,2019-10-14,MZ-17335,OFF-AR-10001315,Phoenix,1.408,1,0.1584,0.0,Standard Class,COD
7358,CA-2019-114748,2019-10-09,2019-10-14,MZ-17335,FUR-FU-10001488,Phoenix,169.568,2,0.0,0.0,Standard Class,Online
7273,US-2019-150357,2019-10-10,2019-10-14,EB-13975,OFF-SU-10004498,Greensboro,20.608,2,-4.3792,0.0,Standard Class,Online
7274,US-2019-150357,2019-10-10,2019-10-14,EB-13975,OFF-BI-10002557,Greensboro,4.095,3,-2.73,0.0,Standard Class,COD
7968,CA-2019-157707,2019-10-10,2019-10-12,CC-12610,FUR-BO-10001567,Denver,90.882,3,-190.8522,0.0,First Class,Online
7969,CA-2019-157707,2019-10-10,2019-10-12,CC-12610,TEC-PH-10002583,Denver,15.992,1,-2.9985,0.0,First Class,Online
7970,CA-2019-157707,2019-10-10,2019-10-12,CC-12610,FUR-CH-10004853,Denver,120.784,1,13.5882,0.0,First Class,Online
9835,CA-2019-126627,2019-10-10,2019-10-12,WB-21850,FUR-FU-10004963,La Porte,14.0,4,-6.3,0.0,First Class,COD
9836,CA-2019-126627,2019-10-10,2019-10-12,WB-21850,OFF-BI-10001597,La Porte,16.392,2,-26.2272,0.0,First Class,Online
9751,CA-2019-113390,2019-10-11,2019-10-15,EP-13915,OFF-AR-10003183,Chicago,5.344,2,0.668,0.0,Standard Class,COD
9752,CA-2019-113390,2019-10-11,2019-10-15,EP-13915,OFF-AR-10001446,Chicago,27.72,3,3.465,0.0,Standard Class,Online
134,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-PA-10001804,Roseville,20.04,3,9.6192,0.0,Standard Class,COD
135,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-PA-10001736,Roseville,35.44,1,16.6568,0.0,Standard Class,Online
136,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-AR-10001149,Roseville,11.52,4,3.456,0.0,Standard Class,COD
137,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-FA-10002988,Roseville,4.02,2,1.9698,0.0,Standard Class,Online
138,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-BI-10004781,Roseville,76.176,3,26.6616,0.0,Standard Class,Online
139,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,OFF-SU-10001218,Roseville,65.88,6,18.4464,0.0,Standard Class,Online
140,CA-2019-145583,2019-10-13,2019-10-19,LC-16885,FUR-FU-10001706,Roseville,43.12,14,20.6976,0.0,Standard Class,Online
1864,US-2019-100839,2019-10-13,2019-10-17,NC-18625,FUR-TA-10004575,Aurora,727.45,5,-465.568,0.0,Standard Class,Online
1865,US-2019-100839,2019-10-13,2019-10-17,NC-18625,FUR-FU-10001617,Aurora,24.96,3,4.368,0.0,Standard Class,COD
2164,CA-2019-154018,2019-10-13,2019-10-19,HA-14920,TEC-AC-10002402,Laredo,191.976,3,23.997,0.0,Standard Class,Online
2165,CA-2019-154018,2019-10-13,2019-10-19,HA-14920,OFF-PA-10000551,Laredo,8.288,2,3.0044,0.0,Standard Class,Online
2166,CA-2019-154018,2019-10-13,2019-10-19,HA-14920,FUR-FU-10003394,Laredo,139.92,5,-150.414,0.0,Standard Class,Online
2167,CA-2019-154018,2019-10-13,2019-10-19,HA-14920,OFF-AR-10002067,Laredo,15.872,1,1.1904,0.0,Standard Class,Online
2168,CA-2019-154018,2019-10-13,2019-10-19,HA-14920,OFF-BI-10004140,Laredo,6.286,7,-11.0005,0.0,Standard Class,Online
6441,CA-2019-101161,2019-10-13,2019-10-20,BW-11110,OFF-AR-10001860,New York City,34.7,5,12.492,0.0,Standard Class,COD
6442,CA-2019-101161,2019-10-13,2019-10-20,BW-11110,OFF-ST-10003123,New York City,99.87,3,23.9688,0.0,Standard Class,COD
6443,CA-2019-101161,2019-10-13,2019-10-20,BW-11110,OFF-PA-10001295,New York City,37.94,2,18.2112,0.0,Standard Class,COD
6444,CA-2019-101161,2019-10-13,2019-10-20,BW-11110,OFF-LA-10000407,New York City,24.9,5,11.454,0.0,Standard Class,COD
6445,CA-2019-101161,2019-10-13,2019-10-20,BW-11110,FUR-FU-10003535,New York City,82.26,3,33.7266,0.0,Standard Class,Online
1485,US-2019-108098,2019-10-14,2019-10-18,CP-12340,TEC-AC-10000865,Seattle,177.0,3,30.09,0.0,Standard Class,Online
3801,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,FUR-CH-10003606,Jacksonville,102.592,1,10.2592,0.0,Standard Class,Online
3802,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,TEC-AC-10002473,Jacksonville,22.704,1,5.9598,0.0,Standard Class,COD
3803,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,OFF-PA-10002319,Jacksonville,93.024,3,33.7212,0.0,Standard Class,COD
3804,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,OFF-SU-10000946,Jacksonville,12.768,2,1.4364,0.0,Standard Class,Online
3805,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,OFF-EN-10001335,Jacksonville,35.008,4,13.128,0.0,Standard Class,COD
3806,CA-2019-156503,2019-10-14,2019-10-20,NC-18415,OFF-PA-10002377,Jacksonville,39.152,1,14.682,0.0,Standard Class,COD
9505,CA-2019-113607,2019-10-14,2019-10-18,PW-19030,TEC-PH-10004094,New York City,1091.93,7,272.9825,0.0,Standard Class,Online
9506,CA-2019-113607,2019-10-14,2019-10-18,PW-19030,OFF-PA-10001970,New York City,111.96,2,54.8604,0.0,Standard Class,Online
9514,CA-2019-125220,2019-10-14,2019-10-19,BE-11410,TEC-AC-10003033,Appleton,1649.75,5,544.4175,0.0,Standard Class,COD
2176,CA-2019-125738,2019-10-15,2019-10-21,PB-18805,OFF-PA-10000740,Salt Lake City,45.68,2,21.0128,0.0,Standard Class,Online
2177,CA-2019-125738,2019-10-15,2019-10-21,PB-18805,OFF-PA-10003001,Salt Lake City,60.12,9,28.8576,0.0,Standard Class,COD
2178,CA-2019-125738,2019-10-15,2019-10-21,PB-18805,OFF-BI-10001628,Salt Lake City,41.72,5,13.0375,0.0,Standard Class,Online
2179,CA-2019-125738,2019-10-15,2019-10-21,PB-18805,OFF-PA-10001509,Salt Lake City,71.6,8,32.936,0.0,Standard Class,Online
2519,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,OFF-LA-10004559,Oklahoma City,20.16,7,9.8784,0.0,Standard Class,COD
2520,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,OFF-LA-10003223,Oklahoma City,29.46,6,14.4354,0.0,Standard Class,Online
2521,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,OFF-AP-10002651,Oklahoma City,868.59,3,251.8911,0.0,Standard Class,COD
2522,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,OFF-PA-10003177,Oklahoma City,12.96,2,6.2208,0.0,Standard Class,Online
2523,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,TEC-PH-10003442,Oklahoma City,5.5,1,1.375,0.0,Standard Class,Online
2524,CA-2019-124352,2019-10-15,2019-10-21,CD-12790,OFF-BI-10000977,Oklahoma City,121.6,4,55.936,0.0,Standard Class,Online
3695,CA-2019-142097,2019-10-15,2019-10-20,QJ-19255,OFF-BI-10002082,Springfield,232.96,7,116.48,0.0,Standard Class,Online
3696,CA-2019-142097,2019-10-15,2019-10-20,QJ-19255,OFF-EN-10002312,Springfield,66.54,6,32.6046,0.0,Standard Class,Online
3697,CA-2019-142097,2019-10-15,2019-10-20,QJ-19255,OFF-AP-10000696,Springfield,43.26,3,14.2758,0.0,Standard Class,Online
7317,CA-2019-132066,2019-10-16,2019-10-20,NB-18655,FUR-TA-10001539,New York City,142.182,1,-37.9152,0.0,Standard Class,Online
1499,CA-2019-141586,2019-10-17,2019-10-20,NK-18490,OFF-BI-10003981,San Francisco,18.16,5,6.583,0.0,First Class,Online
8371,CA-2019-163972,2019-10-17,2019-10-21,MG-17890,FUR-BO-10003894,Fresno,120.666,2,21.294,0.0,Standard Class,Online
8890,CA-2019-147256,2019-10-17,2019-10-21,FC-14245,TEC-PH-10003072,Columbia,449.97,3,220.4853,0.0,Second Class,COD
8891,CA-2019-147256,2019-10-17,2019-10-21,FC-14245,OFF-AP-10003057,Columbia,1927.59,7,751.7601,0.0,Second Class,Online
9201,CA-2019-152688,2019-10-17,2019-10-20,NR-18550,FUR-BO-10001337,Perth Amboy,120.98,1,12.098,0.0,First Class,COD
9202,CA-2019-152688,2019-10-17,2019-10-20,NR-18550,OFF-BI-10004584,Perth Amboy,315.98,1,148.5106,0.0,First Class,COD
2886,US-2019-159856,2019-10-18,2019-10-22,EP-13915,FUR-CH-10003396,Tempe,307.92,5,-34.641,0.0,Standard Class,Online
513,CA-2019-106341,2019-10-20,2019-10-23,LF-17185,OFF-AR-10002053,Newark,7.152,3,0.7152,0.0,First Class,Online
6206,CA-2019-133697,2019-10-20,2019-10-24,CM-12445,OFF-PA-10000726,Houston,51.016,7,15.9425,0.0,Second Class,COD
6207,CA-2019-133697,2019-10-20,2019-10-24,CM-12445,OFF-FA-10003112,Houston,25.248,4,7.89,0.0,Second Class,Online
6208,CA-2019-133697,2019-10-20,2019-10-24,CM-12445,FUR-CH-10002372,Houston,56.686,1,-14.5764,0.0,Second Class,Online
6219,CA-2019-160220,2019-10-20,2019-10-26,JS-16030,TEC-PH-10001300,Trenton,125.7,6,35.196,0.0,Standard Class,Online
6220,CA-2019-160220,2019-10-20,2019-10-26,JS-16030,TEC-PH-10001557,Trenton,191.98,2,51.8346,0.0,Standard Class,Online
6221,CA-2019-160220,2019-10-20,2019-10-26,JS-16030,OFF-ST-10000617,Trenton,20.86,7,1.4602,0.0,Standard Class,Online
6611,CA-2019-168921,2019-10-20,2019-10-22,AG-10495,OFF-BI-10004209,Los Angeles,19.296,3,6.03,0.0,First Class,COD
8086,CA-2019-105753,2019-10-20,2019-10-26,LC-16960,FUR-FU-10000246,Arlington,61.1,5,18.33,0.0,Standard Class,Online
8273,CA-2019-139549,2019-10-20,2019-10-25,MY-18295,FUR-CH-10001802,El Cajon,387.136,4,4.8392,0.0,Standard Class,Online
367,CA-2019-155516,2019-10-21,2019-10-21,MK-17905,OFF-BI-10002412,Manchester,23.2,4,10.44,0.0,Same Day,COD
368,CA-2019-155516,2019-10-21,2019-10-21,MK-17905,OFF-SU-10001225,Manchester,7.36,2,0.1472,0.0,Same Day,Online
369,CA-2019-155516,2019-10-21,2019-10-21,MK-17905,OFF-ST-10002406,Manchester,104.79,7,29.3412,0.0,Same Day,COD
370,CA-2019-155516,2019-10-21,2019-10-21,MK-17905,FUR-BO-10002545,Manchester,1043.92,4,271.4192,0.0,Same Day,COD
1105,CA-2019-112340,2019-10-21,2019-10-27,NM-18520,OFF-PA-10001892,Riverside,22.92,3,11.2308,0.0,Standard Class,Cards
2776,CA-2019-144729,2019-10-21,2019-10-25,JE-15745,OFF-ST-10004804,San Diego,154.44,3,1.5444,0.0,Standard Class,Online
3486,CA-2019-151169,2019-10-21,2019-10-26,MY-18295,OFF-BI-10002813,Newark,7.92,4,3.564,0.0,Standard Class,Cards
4186,CA-2019-111493,2019-10-21,2019-10-22,CM-12160,TEC-AC-10004510,Baltimore,98.16,6,9.816,0.0,First Class,Cards
6204,CA-2019-133669,2019-10-21,2019-10-27,SV-20935,TEC-PH-10001305,Columbus,235.152,8,-47.0304,0.0,Standard Class,COD
6286,CA-2019-125080,2019-10-21,2019-10-26,VW-21775,FUR-TA-10003238,Lakewood,661.176,2,-231.4116,0.0,Standard Class,COD
7817,CA-2019-138478,2019-10-21,2019-10-26,DP-13390,OFF-AR-10002240,North Las Vegas,113.22,3,29.4372,0.0,Second Class,Cards
7818,CA-2019-138478,2019-10-21,2019-10-26,DP-13390,OFF-PA-10001801,North Las Vegas,35.88,6,17.5812,0.0,Second Class,COD
7819,CA-2019-138478,2019-10-21,2019-10-26,DP-13390,OFF-BI-10001120,North Las Vegas,4535.976,3,1644.2913,0.0,Second Class,COD
7822,CA-2019-169334,2019-10-21,2019-10-24,GW-14605,OFF-ST-10004950,Jackson,111.672,9,6.9795,0.0,Second Class,Cards
8030,CA-2019-166373,2019-10-21,2019-10-25,JF-15565,TEC-AC-10002323,San Antonio,106.08,6,-9.282,0.0,Standard Class,COD
9707,CA-2019-161746,2019-10-21,2019-10-27,CS-11950,FUR-CH-10004626,Los Angeles,242.136,3,12.1068,0.0,Standard Class,COD
9708,CA-2019-161746,2019-10-21,2019-10-27,CS-11950,OFF-AR-10000390,Los Angeles,12.39,3,5.6994,0.0,Standard Class,Online
9709,CA-2019-161746,2019-10-21,2019-10-27,CS-11950,FUR-FU-10003731,Los Angeles,19.96,2,5.5888,0.0,Standard Class,COD
9710,CA-2019-161746,2019-10-21,2019-10-27,CS-11950,OFF-ST-10002743,Los Angeles,340.92,3,3.4092,0.0,Standard Class,Cards
9806,CA-2019-136322,2019-10-21,2019-10-26,AP-10720,FUR-FU-10002878,Fort Lauderdale,45.568,2,9.6832,0.0,Standard Class,COD
9807,CA-2019-136322,2019-10-21,2019-10-26,AP-10720,OFF-BI-10004817,Fort Lauderdale,28.752,8,-21.0848,0.0,Standard Class,COD
884,CA-2019-165148,2019-10-22,2019-10-24,PM-19135,FUR-FU-10000732,Detroit,31.4,5,10.048,0.0,First Class,Cards
3977,US-2019-116400,2019-10-22,2019-10-24,EB-13930,FUR-FU-10003731,Richmond,39.92,4,11.1776,0.0,First Class,COD
6580,CA-2019-169887,2019-10-22,2019-10-22,MS-17530,OFF-PA-10003001,Seattle,6.68,1,3.2064,0.0,Same Day,COD
6581,CA-2019-169887,2019-10-22,2019-10-22,MS-17530,OFF-AR-10002766,Seattle,8.34,3,2.2518,0.0,Same Day,Online
6582,CA-2019-169887,2019-10-22,2019-10-22,MS-17530,FUR-FU-10003095,Seattle,101.94,3,30.582,0.0,Same Day,Cards
652,CA-2019-132661,2019-10-23,2019-10-29,SR-20740,OFF-PA-10000482,New York City,379.4,10,178.318,0.0,Standard Class,COD
1810,CA-2019-165484,2019-10-23,2019-10-29,HK-14890,FUR-FU-10001196,Chicago,16.156,7,-12.117,0.0,Standard Class,COD
1811,CA-2019-165484,2019-10-23,2019-10-29,HK-14890,OFF-PA-10000595,Chicago,54.816,3,17.8152,0.0,Standard Class,Cards
5136,CA-2019-151323,2019-10-23,2019-10-28,AB-10255,OFF-FA-10002983,Seattle,17.05,5,8.184,0.0,Standard Class,Cards
5624,CA-2019-121748,2019-10-24,2019-10-28,VW-21775,TEC-AC-10003063,Los Angeles,100.0,4,21.0,0.0,Second Class,COD
5625,CA-2019-121748,2019-10-24,2019-10-28,VW-21775,TEC-AC-10002637,Los Angeles,359.98,2,21.5988,0.0,Second Class,COD
6287,CA-2019-121020,2019-10-24,2019-10-31,CG-12040,TEC-PH-10001061,Lebanon,239.976,3,17.9982,0.0,Standard Class,COD
6634,CA-2019-166275,2019-10-24,2019-10-24,SS-20590,TEC-AC-10001838,San Francisco,199.99,1,85.9957,0.0,Same Day,Online
7760,CA-2019-158925,2019-10-24,2019-10-28,JP-15460,OFF-PA-10003072,Houston,15.552,3,5.4432,0.0,Standard Class,Online
8694,CA-2019-118311,2019-10-24,2019-10-28,ED-13885,TEC-AC-10000892,San Francisco,450.0,5,162.0,0.0,Standard Class,Online
2801,CA-2019-153318,2019-10-25,2019-10-28,JS-15595,TEC-PH-10000984,Miami,783.96,5,78.396,0.0,First Class,Online
479,CA-2019-152632,2019-10-27,2019-11-02,JE-15475,FUR-FU-10002671,Troy,40.2,3,19.296,0.0,Standard Class,Cards
4387,CA-2019-156811,2019-10-27,2019-11-02,BP-11095,OFF-AP-10001366,San Francisco,43.92,4,11.8584,0.0,Standard Class,COD
4388,CA-2019-156811,2019-10-27,2019-11-02,BP-11095,OFF-BI-10001628,San Francisco,25.032,3,7.8225,0.0,Standard Class,Online
4515,CA-2019-120873,2019-10-27,2019-11-01,BW-11200,FUR-CH-10000847,Hampton,290.98,1,75.6548,0.0,Second Class,COD
8598,US-2019-117387,2019-10-27,2019-10-31,PA-19060,OFF-BI-10004308,San Francisco,67.136,4,25.176,0.0,Standard Class,Online
9533,CA-2019-116596,2019-10-27,2019-10-31,BW-11200,FUR-CH-10000553,New York City,427.644,14,80.7772,0.0,Standard Class,Cards
9534,CA-2019-116596,2019-10-27,2019-10-31,BW-11200,OFF-FA-10000134,New York City,40.67,7,12.6077,0.0,Standard Class,Online
9535,CA-2019-116596,2019-10-27,2019-10-31,BW-11200,OFF-ST-10000636,New York City,33.48,2,1.3392,0.0,Standard Class,COD
9536,CA-2019-116596,2019-10-27,2019-10-31,BW-11200,OFF-BI-10002949,New York City,9.728,2,3.2832,0.0,Standard Class,COD
218,CA-2019-130162,2019-10-28,2019-11-01,JH-15910,OFF-ST-10001328,Los Angeles,93.06,6,26.0568,0.0,Standard Class,Online
219,CA-2019-130162,2019-10-28,2019-11-01,JH-15910,TEC-PH-10002563,Los Angeles,302.376,3,22.6782,0.0,Standard Class,COD
299,CA-2019-142545,2019-10-28,2019-11-03,JD-15895,OFF-PA-10002105,Belleville,32.4,5,15.552,0.0,Standard Class,Cards
300,CA-2019-142545,2019-10-28,2019-11-03,JD-15895,OFF-ST-10002756,Belleville,1082.48,8,10.8248,0.0,Standard Class,Online
301,CA-2019-142545,2019-10-28,2019-11-03,JD-15895,OFF-PA-10004243,Belleville,56.91,3,27.3168,0.0,Standard Class,Online
302,CA-2019-142545,2019-10-28,2019-11-03,JD-15895,FUR-FU-10001861,Belleville,77.6,4,38.024,0.0,Standard Class,Cards
303,CA-2019-142545,2019-10-28,2019-11-03,JD-15895,OFF-BI-10002706,Belleville,14.28,1,6.5688,0.0,Standard Class,Online
382,CA-2019-134775,2019-10-28,2019-10-29,AS-10285,OFF-PA-10004734,San Francisco,50.96,7,25.48,0.0,First Class,Online
383,CA-2019-134775,2019-10-28,2019-10-29,AS-10285,OFF-BI-10002225,San Francisco,49.536,3,17.3376,0.0,First Class,Online
1235,CA-2019-144344,2019-10-28,2019-10-28,PG-18820,FUR-FU-10000076,Boynton Beach,47.952,3,13.7862,0.0,Same Day,Cards
1236,CA-2019-144344,2019-10-28,2019-10-28,PG-18820,OFF-BI-10003719,Boynton Beach,37.425,5,-29.94,0.0,Same Day,COD
1237,CA-2019-144344,2019-10-28,2019-10-28,PG-18820,FUR-FU-10003268,Boynton Beach,63.968,2,0.0,0.0,Same Day,Cards
1238,CA-2019-144344,2019-10-28,2019-10-28,PG-18820,FUR-FU-10003553,Boynton Beach,165.048,3,41.262,0.0,Same Day,COD
1262,US-2019-144393,2019-10-28,2019-11-04,SM-20950,OFF-BI-10004236,Greenville,17.616,4,-14.0928,0.0,Standard Class,Online
3878,CA-2019-140641,2019-10-28,2019-11-02,EP-13915,OFF-BI-10001191,Tampa,38.19,5,-26.733,0.0,Standard Class,COD
4951,CA-2019-125815,2019-10-28,2019-11-01,DL-13330,OFF-AR-10004441,New York City,12.42,3,5.2164,0.0,Second Class,Online
7203,CA-2019-120369,2019-10-28,2019-10-28,VB-21745,FUR-FU-10003806,Rochester,756.8,5,75.68,0.0,Same Day,Cards
1536,CA-2019-112389,2019-10-29,2019-11-02,JM-15655,OFF-ST-10000419,Bridgeton,40.74,3,0.4074,0.0,Standard Class,Cards
1537,CA-2019-112389,2019-10-29,2019-11-02,JM-15655,OFF-AP-10001626,Bridgeton,11.67,3,3.0342,0.0,Standard Class,COD
3168,CA-2019-146682,2019-10-29,2019-10-31,KW-16435,FUR-FU-10002671,Lansing,67.0,5,32.16,0.0,First Class,Online
6241,US-2019-131912,2019-10-29,2019-11-01,LH-17155,OFF-BI-10004236,Los Angeles,11.744,1,3.8168,0.0,Second Class,Online
3292,CA-2019-167290,2019-10-30,2019-11-04,JF-15295,OFF-AR-10004078,Sterling Heights,11.68,2,3.504,0.0,Standard Class,Online
9203,CA-2019-153836,2019-10-30,2019-11-03,EH-13765,OFF-BI-10004817,New York City,28.752,3,10.0632,0.0,Standard Class,Cards
9204,CA-2019-153836,2019-10-30,2019-11-03,EH-13765,OFF-AR-10004602,New York City,114.95,5,32.186,0.0,Standard Class,Online
9702,CA-2019-105291,2019-10-30,2019-11-04,SP-20920,OFF-FA-10003059,San Luis Obispo,3.62,2,1.1946,0.0,Standard Class,Cards
2448,CA-2019-119165,2019-10-31,2019-11-06,BD-11320,FUR-CH-10000988,Philadelphia,492.835,5,-14.081,0.0,Standard Class,COD
3787,CA-2019-144218,2019-10-31,2019-11-04,JD-15895,OFF-ST-10002615,Los Angeles,1085.42,7,282.2092,0.0,Standard Class,COD
6138,US-2019-142251,2019-10-31,2019-11-04,FO-14305,OFF-PA-10002986,Hollywood,32.064,6,11.2224,0.0,Second Class,Online
6419,CA-2019-140130,2019-10-31,2019-11-05,HW-14935,OFF-SU-10001218,Tulsa,21.96,2,6.1488,0.0,Standard Class,COD
6420,CA-2019-140130,2019-10-31,2019-11-05,HW-14935,FUR-CH-10002084,Tulsa,368.97,3,81.1734,0.0,Standard Class,COD
6421,CA-2019-140130,2019-10-31,2019-11-05,HW-14935,OFF-AR-10004269,Tulsa,12.39,3,3.4692,0.0,Standard Class,COD
6422,CA-2019-140130,2019-10-31,2019-11-05,HW-14935,OFF-ST-10001128,Tulsa,332.94,3,9.9882,0.0,Standard Class,Cards
